,online_order,book_table,rate,votes,rest_type,cuisines,cost,menu_item,type,city
496,0,0,3.6,42,17,360,300.0,8778,3,1
497,0,0,3.8,64,78,1222,250.0,8778,3,1
498,1,0,3.6,14,0,263,350.0,7842,3,1
499,0,0,3.8,45,92,254,400.0,8778,3,1
500,0,0,3.2,11,19,578,600.0,8778,3,1
501,0,0,3.5,13,0,263,300.0,8778,3,1
502,0,0,3.4,7,40,1449,150.0,8778,3,1
503,0,0,3.4,8,0,263,400.0,8778,3,1
504,0,0,3.700448817952717,0,40,1686,150.0,8778,3,1
505,0,0,3.700448817952717,0,0,254,300.0,8778,3,1
506,0,0,2.9,25,40,1449,200.0,8778,3,1
507,0,0,3.2,17,40,1178,150.0,8778,3,1
508,0,0,3.700448817952717,0,39,263,500.0,8778,3,1
509,0,0,3.700448817952717,0,88,1686,300.0,8778,3,1
510,0,0,3.700448817952717,0,38,1153,200.0,8778,3,1
511,1,0,3.9,35,39,263,500.0,2793,3,1
512,1,0,3.9,70,40,1277,400.0,8778,3,1
513,0,0,4.0,98,90,1702,400.0,8778,3,1
514,0,0,3.7,25,40,1449,250.0,8778,3,1
515,1,0,4.0,219,19,712,600.0,8390,3,1
516,1,0,4.0,73,0,285,300.0,5268,3,1
517,0,0,3.6,16,6,297,150.0,8778,3,1
518,0,0,3.6,8,0,263,250.0,8778,3,1
519,1,0,3.8,15,0,254,400.0,8778,3,1
520,0,0,3.6,46,90,1699,200.0,8778,3,1
521,0,0,3.700448817952717,0,0,263,300.0,8778,3,1
522,1,0,3.3,13,47,1185,300.0,7451,3,1
523,1,0,3.3,9,40,1153,250.0,994,3,1
524,1,0,4.0,43,40,1178,250.0,1289,3,1
525,1,0,2.7,97,27,2489,400.0,8778,3,1
526,0,0,3.700448817952717,0,40,1442,200.0,8778,3,1
527,1,0,3.7,22,88,1689,250.0,5839,3,1
528,0,0,3.5,15,6,254,400.0,8778,3,1
529,0,0,3.700448817952717,0,91,1153,350.0,8778,3,1
530,1,0,3.6,27,40,1215,250.0,4977,3,1
531,1,0,3.9,888,27,2169,750.0,4750,4,1
532,1,1,4.0,349,27,2339,1200.0,1990,4,1
533,1,0,4.2,287,78,1761,350.0,8778,4,1
534,1,1,4.6,2556,29,2246,600.0,8778,4,1
535,1,1,4.2,354,27,218,800.0,1066,4,1
536,1,1,4.1,775,27,2091,800.0,8778,4,1
537,1,1,4.2,2115,27,2262,800.0,8778,4,1
538,0,1,3.8,977,60,1346,1300.0,8778,4,1
539,0,0,4.1,868,73,1074,1200.0,8778,4,1
540,1,0,4.0,324,19,719,700.0,7735,4,1
541,1,0,4.1,787,27,922,800.0,8778,4,1
542,1,0,4.2,504,19,744,550.0,1545,4,1
543,1,0,4.1,402,19,557,500.0,5941,4,1
544,1,1,4.2,150,19,719,600.0,2427,4,1
545,1,1,4.2,164,19,615,500.0,3559,4,1
546,0,0,4.2,244,27,1507,800.0,8778,4,1
547,1,0,4.0,771,27,2474,450.0,7872,4,1
548,1,0,4.2,1647,27,956,600.0,8778,4,1
549,0,1,4.0,808,27,1834,850.0,8778,4,1
550,0,0,4.0,424,19,622,450.0,8778,4,1
551,1,0,3.9,135,27,1872,800.0,6351,4,1
552,0,0,3.9,28,65,2381,300.0,8778,4,1
553,1,0,3.8,918,22,743,800.0,8778,4,1
554,1,0,3.8,90,19,557,650.0,8778,4,1
555,1,0,3.9,519,27,871,900.0,8778,4,1
556,1,0,3.6,105,27,2629,700.0,8778,4,1
557,0,0,3.7,43,10,1834,700.0,8778,4,1
558,0,0,3.7,46,90,1699,400.0,8778,4,1
559,1,0,3.9,133,19,692,800.0,2250,4,1
560,1,0,3.8,144,19,817,700.0,8778,4,1
561,0,0,3.9,93,19,713,300.0,8778,4,1
562,1,0,3.8,42,78,2474,300.0,5057,4,1
563,1,0,2.5,247,27,1761,500.0,4964,4,1
564,1,0,3.1,13,19,615,400.0,5266,4,1
565,0,0,3.7,39,27,1834,450.0,8778,4,1
566,1,0,3.0,62,19,700,400.0,4208,4,1
567,1,0,3.8,160,27,1834,700.0,7051,4,1
568,0,0,3.5,14,88,1699,200.0,8778,4,1
569,0,0,3.8,42,27,1834,700.0,8778,4,1
570,1,0,3.1,119,27,391,700.0,8778,4,1
571,1,0,3.6,129,27,1656,600.0,2310,4,1
572,0,0,3.3,62,8,2474,800.0,8778,4,1
573,0,0,3.700448817952717,0,65,2381,200.0,8778,4,1
574,1,0,3.6,24,27,1834,600.0,8778,4,1
575,0,0,3.700448817952717,0,27,2136,500.0,8778,4,1
576,0,0,2.6,283,27,1761,600.0,8778,4,1
577,0,0,3.6,42,17,360,300.0,8778,4,1
578,0,0,3.4,10,78,1645,300.0,8778,4,1
579,0,0,3.7,39,27,2038,950.0,8778,4,1
580,1,0,3.8,59,27,1834,750.0,8778,4,1
581,1,0,3.5,179,27,1856,600.0,6243,4,1
582,0,0,3.8,62,78,2410,150.0,8778,4,1
583,0,0,3.4,6,27,977,500.0,8778,4,1
584,0,0,3.1,30,8,880,1000.0,8778,4,1
585,0,0,3.5,10,78,2392,300.0,8778,4,1
586,0,0,3.6,36,27,1746,500.0,8778,4,1
587,0,0,3.7,31,19,557,300.0,8778,4,1
588,0,0,3.700448817952717,0,8,1280,500.0,8778,4,1
589,0,0,3.2,11,19,578,600.0,8778,4,1
590,0,0,3.0,98,8,1834,800.0,8778,4,1
591,0,0,3.5,18,17,1549,150.0,8778,4,1
592,0,0,3.5,10,27,2474,500.0,8778,4,1
593,0,0,2.7,128,27,950,850.0,8778,4,1
594,0,0,3.700448817952717,0,78,2508,400.0,8778,4,1
595,1,0,2.8,45,27,2264,800.0,3784,4,1
596,1,0,3.2,119,27,1834,400.0,8778,4,1
597,1,0,3.4,12,17,350,150.0,8778,4,1
598,0,0,3.700448817952717,0,78,428,350.0,8778,4,1
599,0,0,3.3,4,19,686,500.0,8778,4,1
600,0,0,3.700448817952717,0,19,685,900.0,8778,4,1
601,0,0,3.700448817952717,0,27,1834,700.0,8778,4,1
602,0,0,3.700448817952717,0,17,350,150.0,8778,4,1
603,1,0,3.5,41,58,2254,400.0,8778,4,1
604,1,0,3.7,405,27,2252,750.0,7345,4,1
605,1,0,3.9,388,27,490,650.0,1593,4,1
606,0,0,4.7,651,78,2381,100.0,8778,4,1
607,1,0,4.3,734,78,2489,200.0,8170,4,1
608,0,0,3.7,21,78,1761,450.0,8778,4,1
609,0,0,4.0,1047,78,1486,450.0,8778,4,1
610,1,0,3.8,505,78,535,450.0,1131,4,1
611,0,0,3.6,55,78,1238,200.0,8778,4,1
612,1,0,3.9,264,78,2381,200.0,5578,4,1
613,1,0,3.8,133,78,1661,300.0,2306,4,1
614,1,0,3.9,286,78,535,500.0,5878,4,1
615,0,0,4.4,343,78,2381,100.0,8778,4,1
616,1,0,3.6,66,78,2381,150.0,5581,4,1
617,1,0,3.4,10,78,2381,100.0,8778,4,1
618,1,0,3.8,61,78,1834,300.0,8778,4,1
619,0,0,3.8,70,78,1225,500.0,8778,4,1
620,1,0,3.6,28,78,502,300.0,949,4,1
621,1,0,3.8,70,78,2381,100.0,215,4,1
622,1,0,3.8,28,78,1215,150.0,8072,4,1
623,1,0,3.5,15,78,2158,250.0,8778,4,1
624,1,0,3.8,131,78,388,250.0,3413,4,1
625,0,0,3.8,19,78,2381,150.0,8778,4,1
626,1,0,3.7,237,78,2436,200.0,3599,4,1
627,1,0,3.3,6,78,2469,500.0,4306,4,1
628,1,0,4.1,201,78,2489,300.0,3313,4,1
629,1,0,2.8,506,78,2021,500.0,8778,4,1
630,0,0,4.1,520,78,414,300.0,8778,4,1
631,1,0,3.8,104,78,429,300.0,2142,4,1
632,0,0,3.7,88,78,2469,300.0,8778,4,1
633,1,0,3.6,95,78,2518,150.0,8778,4,1
634,1,0,3.7,136,78,2309,600.0,1443,4,1
635,1,0,3.8,101,78,429,400.0,6638,4,1
636,1,0,4.2,60,78,2489,200.0,172,4,1
637,0,0,3.9,88,78,2381,250.0,8778,4,1
638,0,0,3.5,8,78,2381,200.0,8778,4,1
639,0,0,3.4,145,78,1324,300.0,8778,4,1
640,1,0,3.6,46,78,1288,500.0,1508,4,1
641,1,0,3.4,22,78,2381,200.0,2057,4,1
642,1,0,3.9,57,78,2489,200.0,4747,4,1
643,0,0,3.8,189,78,2381,300.0,8778,4,1
644,0,0,3.7,22,78,1215,500.0,8778,4,1
645,1,0,3.6,18,78,1321,250.0,8778,4,1
646,1,0,3.7,73,78,429,400.0,5807,4,1
647,0,0,3.8,39,78,2421,350.0,8778,4,1
648,1,0,3.9,540,78,2252,800.0,5427,4,1
649,0,0,3.6,71,78,2136,250.0,8778,4,1
650,1,0,3.6,24,78,419,250.0,1629,4,1
651,0,0,3.700448817952717,0,78,2410,100.0,8778,4,1
652,0,0,3.5,11,78,2489,300.0,8778,4,1
653,0,0,3.4,9,78,1653,350.0,8778,4,1
654,0,0,3.5,12,78,1238,500.0,8778,4,1
655,1,0,3.8,120,78,2024,250.0,434,4,1
656,1,0,3.0,82,78,2489,300.0,4254,4,1
657,1,0,3.5,88,78,2477,350.0,1729,4,1
658,1,0,3.700448817952717,0,78,2091,400.0,8778,4,1
659,1,0,4.0,17,78,2381,150.0,8778,4,1
660,1,0,3.0,87,78,2256,600.0,6064,4,1
661,1,0,3.4,14,78,2381,300.0,2172,4,1
662,0,0,3.5,31,78,1761,200.0,8778,4,1
663,0,0,3.5,17,78,2381,300.0,8778,4,1
664,1,0,4.2,415,78,1817,500.0,1715,4,1
665,1,0,3.3,128,78,1834,300.0,3230,4,1
666,0,0,4.1,94,78,2381,100.0,8778,4,1
667,0,0,3.8,64,78,1222,250.0,8778,4,1
668,0,0,3.7,65,78,1338,300.0,8778,4,1
669,1,0,3.4,7,78,1834,250.0,6242,4,1
670,0,0,3.3,5,78,2381,350.0,8778,4,1
671,0,0,3.5,52,78,2381,300.0,8778,4,1
672,1,0,2.7,123,78,1215,200.0,5759,4,1
673,1,0,3.0,290,78,1863,450.0,95,4,1
674,1,0,3.7,59,78,2211,200.0,8778,4,1
675,0,0,3.7,130,78,2381,200.0,8778,4,1
676,1,0,2.8,91,78,1888,400.0,1675,4,1
677,1,0,3.3,12,78,388,300.0,5169,4,1
678,1,0,3.5,80,78,2618,250.0,7409,4,1
679,1,0,3.9,441,78,2477,400.0,3536,4,1
680,0,0,3.4,10,78,1761,250.0,8778,4,1
681,0,0,3.5,12,78,2537,100.0,8778,4,1
682,0,0,3.4,7,78,2537,100.0,8778,4,1
683,0,0,3.4,8,78,473,300.0,8778,4,1
684,0,0,3.700448817952717,0,78,1761,200.0,8778,4,1
685,0,0,3.2,9,78,388,300.0,8778,4,1
686,0,0,3.6,47,78,2537,150.0,8778,4,1
687,0,0,3.1,29,78,1761,150.0,8778,4,1
688,0,0,3.700448817952717,0,78,388,250.0,8778,4,1
689,0,0,3.700448817952717,0,78,2211,200.0,8778,4,1
690,0,0,3.700448817952717,0,78,2381,100.0,8778,4,1
691,0,0,3.700448817952717,0,78,2537,150.0,8778,4,1
692,0,0,3.700448817952717,0,78,1661,250.0,8778,4,1
693,0,0,3.700448817952717,0,78,2381,400.0,8778,4,1
694,1,0,3.8,66,78,119,300.0,8741,4,1
695,1,0,3.1,28,78,388,200.0,8778,4,1
696,0,0,3.2,4,78,1215,200.0,8778,4,1
697,0,0,3.3,7,78,1661,200.0,8778,4,1
698,0,0,3.2,5,78,2136,250.0,8778,4,1
699,0,0,3.1,6,78,1334,100.0,8778,4,1
700,0,0,3.3,17,78,2556,200.0,8778,4,1
701,0,0,3.0,27,78,2579,200.0,8778,4,1
702,0,0,3.1,9,78,388,200.0,8778,4,1
703,0,0,3.3,4,78,1552,200.0,8778,4,1
704,0,0,3.700448817952717,0,78,2188,400.0,8778,4,1
705,0,0,3.700448817952717,0,78,2381,150.0,8778,4,1
706,0,0,3.7,21,78,1316,150.0,8778,4,1
707,0,0,3.6,22,78,54,300.0,8778,4,1
708,0,0,3.0,15,78,1834,300.0,8778,4,1
709,0,0,3.700448817952717,0,78,56,150.0,8778,4,1
710,0,0,3.700448817952717,0,78,54,250.0,8778,4,1
711,0,0,3.700448817952717,0,78,443,150.0,8778,4,1
712,0,0,3.700448817952717,0,78,388,250.0,8778,4,1
713,0,0,3.700448817952717,0,78,2381,150.0,8778,4,1
714,0,0,3.700448817952717,0,78,2392,150.0,8778,4,1
715,0,0,3.700448817952717,0,80,1407,350.0,8778,4,1
716,0,0,3.700448817952717,0,78,2381,250.0,8778,4,1
717,0,0,3.700448817952717,0,78,2392,300.0,8778,4,1
718,0,0,3.700448817952717,0,78,880,450.0,8778,4,1
719,0,0,3.700448817952717,0,78,2436,150.0,8778,4,1
720,1,0,3.700448817952717,0,78,2381,200.0,8778,4,1
721,1,0,3.4,19,78,2469,200.0,8778,4,1
722,1,0,3.4,8,79,2389,250.0,120,4,1
723,1,0,3.6,84,78,2474,250.0,1254,4,1
724,0,0,4.0,42,78,2518,300.0,8778,4,1
725,1,0,3.0,213,78,2160,400.0,7586,4,1
726,1,0,2.9,11,78,1761,500.0,6197,4,1
727,1,0,3.8,58,78,2425,300.0,6887,4,1
728,0,0,4.2,725,78,2392,350.0,8778,4,1
729,1,0,3.9,750,27,1951,500.0,5767,4,1
730,0,0,3.8,166,27,2119,600.0,8778,4,1
731,0,0,4.4,4460,78,2381,150.0,8778,4,1
732,0,0,3.9,153,27,2381,350.0,8778,4,1
733,1,0,3.8,469,27,1856,750.0,3091,4,1
734,1,0,4.1,364,27,2429,550.0,8260,4,1
735,1,0,3.8,286,27,1761,600.0,6182,4,1
736,1,0,3.8,527,27,1761,500.0,698,4,1
737,1,0,3.9,101,78,2381,150.0,6783,4,1
738,1,0,4.1,558,78,2381,150.0,8778,4,1
739,0,0,3.8,94,27,1834,550.0,8778,4,1
740,0,0,3.8,148,29,1830,550.0,8778,4,1
741,0,0,2.7,377,73,1970,1100.0,8778,4,1
742,0,0,3.9,206,78,2463,450.0,8778,4,1
743,1,0,3.3,5,28,2477,800.0,8778,4,1
744,0,0,3.9,100,78,2474,300.0,8778,4,1
745,1,0,4.2,444,78,2381,100.0,6786,4,1
746,0,0,3.9,133,27,1483,650.0,8778,4,1
747,1,0,4.0,219,19,712,600.0,8390,4,1
748,0,0,4.2,253,78,2381,250.0,8778,4,1
749,0,0,3.4,51,78,2416,350.0,8778,4,1
750,0,0,3.7,61,27,513,600.0,8778,4,1
751,1,0,3.8,155,27,2445,400.0,7272,4,1
752,1,0,3.9,233,27,1515,800.0,1487,4,1
753,1,0,3.7,264,27,1860,750.0,6143,4,1
754,0,0,3.9,66,27,2381,400.0,8778,4,1
755,0,0,4.1,238,78,2381,600.0,8778,4,1
756,1,0,3.8,58,78,792,150.0,8205,4,1
757,1,0,3.9,47,78,2381,200.0,4689,4,1
758,1,0,3.5,155,78,429,400.0,1655,4,1
759,1,0,4.1,176,27,95,800.0,5733,4,1
760,1,0,3.7,93,78,2537,200.0,2990,4,1
761,0,0,3.8,124,78,2444,300.0,8778,4,1
762,1,0,4.3,275,78,2381,100.0,8778,4,1
763,0,0,4.2,254,78,2381,150.0,8778,4,1
764,0,0,4.1,177,78,2381,100.0,8778,4,1
765,1,0,3.7,23,78,1941,300.0,1151,4,1
766,1,0,4.0,132,78,1215,200.0,8778,4,1
767,1,0,3.6,35,78,2359,300.0,5850,4,1
768,1,0,3.8,74,78,2474,300.0,7657,4,1
769,1,0,3.9,38,78,792,200.0,8216,4,1
770,1,0,3.6,172,27,1834,700.0,8778,4,1
771,1,0,3.4,4,27,2012,500.0,446,4,1
772,1,0,3.9,543,78,2436,300.0,8778,4,1
773,0,0,4.0,52,78,2381,300.0,8778,4,1
774,0,0,3.7,217,27,1956,450.0,8778,4,1
775,0,0,2.9,34,27,2395,750.0,8778,4,1
776,0,0,3.3,6,78,2080,300.0,8778,4,1
777,1,0,3.6,15,78,2381,100.0,8778,4,1
778,0,0,3.9,111,27,1924,700.0,8778,4,1
779,1,0,3.8,133,78,2556,200.0,7861,4,1
780,0,0,3.8,39,78,2469,250.0,8778,4,1
781,0,0,4.0,64,78,2381,200.0,8778,4,1
782,0,0,3.6,16,78,2381,300.0,8778,4,1
783,1,0,3.8,25,78,2328,350.0,8778,4,1
784,0,0,3.6,8,27,2139,800.0,8778,4,1
785,0,0,3.3,6,27,2474,450.0,8778,4,1
786,0,0,3.2,14,78,2381,250.0,8778,4,1
787,0,0,3.6,46,78,109,450.0,8778,4,1
788,0,0,3.8,148,78,1338,150.0,8778,4,1
789,1,0,3.7,21,78,2381,300.0,8778,4,1
790,0,0,3.8,55,58,928,300.0,8778,4,1
791,0,0,3.700448817952717,0,27,939,800.0,8778,4,1
792,0,0,3.700448817952717,0,27,1761,450.0,8778,4,1
793,1,0,3.7,67,27,1761,700.0,8778,4,1
794,1,0,3.7,31,78,2469,300.0,238,4,1
795,0,0,3.3,4,78,2381,250.0,8778,4,1
796,0,0,3.2,4,78,2392,100.0,8778,4,1
797,0,0,3.700448817952717,0,78,2381,100.0,8778,4,1
798,0,0,3.9,26,78,2556,300.0,8778,4,1
799,1,0,3.7,57,78,1548,200.0,8493,4,1
800,1,0,3.2,71,78,536,600.0,8592,4,1
801,1,0,3.700448817952717,0,78,1834,300.0,2211,4,1
802,0,0,3.6,22,78,1321,150.0,8778,4,1
803,0,0,3.700448817952717,0,78,2410,150.0,8778,4,1
804,0,0,3.2,8,78,388,150.0,8778,4,1
805,0,0,3.700448817952717,0,78,2136,400.0,8778,4,1
806,0,0,3.700448817952717,0,78,1215,150.0,8778,4,1
807,0,0,3.700448817952717,0,78,388,250.0,8778,4,1
808,0,0,3.700448817952717,0,78,1834,300.0,8778,4,1
809,0,0,3.700448817952717,0,78,2157,200.0,8778,4,1
810,1,0,3.2,11,78,343,150.0,7425,4,1
811,1,0,3.6,17,78,839,300.0,8778,4,1
812,0,1,3.8,977,60,1346,1300.0,8778,5,1
813,0,0,4.1,868,73,1074,1200.0,8778,5,1
814,0,0,3.7,43,10,1834,700.0,8778,5,1
815,0,0,3.3,62,8,2474,800.0,8778,5,1
816,0,0,3.1,30,8,880,1000.0,8778,5,1
817,0,0,3.700448817952717,0,8,1280,500.0,8778,5,1
818,0,0,3.0,98,8,1834,800.0,8778,5,1
819,0,0,2.7,377,73,1970,1100.0,8778,5,1
820,1,1,4.4,2487,73,2039,900.0,8778,0,2
821,1,1,4.2,1964,27,126,1000.0,763,0,2
822,1,0,4.3,3178,27,2113,750.0,5068,0,2
823,1,0,3.3,455,27,65,550.0,4213,0,2
824,0,0,3.1,19,27,2161,800.0,8778,0,2
825,0,1,4.7,3845,27,2010,1600.0,8778,0,2
826,0,0,4.3,353,27,2136,1200.0,8778,0,2
827,0,1,4.1,1234,27,2152,800.0,8778,0,2
828,1,1,4.1,1538,27,238,1000.0,2407,0,2
829,0,1,3.9,49,27,1984,900.0,8778,0,2
830,1,1,3.8,756,27,1761,1000.0,8778,0,2
831,1,1,4.0,347,27,1975,1000.0,8778,0,2
832,0,1,4.0,165,27,2477,1000.0,8778,0,2
833,0,0,3.3,177,27,1872,950.0,8778,0,2
834,0,0,2.7,43,27,2005,1000.0,8778,0,2
835,1,0,3.0,102,27,2474,600.0,4878,0,2
836,1,0,3.8,54,19,690,500.0,8774,1,2
837,0,1,4.0,200,19,622,700.0,8778,1,2
838,1,0,3.9,102,19,580,450.0,8479,1,2
839,1,0,3.7,171,19,557,300.0,2022,1,2
840,1,0,3.7,37,19,588,400.0,5122,1,2
841,1,0,3.9,40,53,694,400.0,1041,1,2
842,0,0,3.9,125,19,702,500.0,8778,1,2
843,1,0,3.9,49,19,557,600.0,3084,1,2
844,0,0,3.6,19,19,685,900.0,8778,1,2
845,0,0,3.8,69,20,578,700.0,8778,1,2
846,0,0,3.9,52,19,675,700.0,8778,1,2
847,1,0,3.6,18,40,1167,900.0,2875,1,2
848,0,0,3.9,78,19,557,350.0,8778,1,2
849,0,1,3.6,39,22,751,800.0,8778,1,2
850,1,0,2.7,48,81,844,650.0,5910,1,2
851,0,0,3.6,13,19,557,700.0,8778,1,2
852,0,0,3.700448817952717,0,19,701,400.0,8778,1,2
853,0,0,3.3,14,22,661,700.0,8778,1,2
854,0,0,3.7,9,19,693,400.0,8778,1,2
855,0,0,3.700448817952717,0,39,6,300.0,8778,1,2
856,1,0,4.1,46,19,767,600.0,7927,1,2
857,0,0,4.0,129,19,622,600.0,8778,1,2
858,1,1,3.9,727,19,660,800.0,676,1,2
859,0,0,4.1,521,19,647,550.0,8778,1,2
860,1,0,4.1,203,81,597,650.0,544,1,2
861,1,1,4.4,4381,29,2246,600.0,3928,1,2
862,1,0,3.7,131,19,769,400.0,4774,1,2
863,0,0,3.7,34,19,591,500.0,8778,1,2
864,1,0,3.7,46,19,525,450.0,8519,1,2
865,1,0,3.6,10,19,563,500.0,8778,1,2
866,1,0,2.6,18,19,1009,500.0,8778,1,2
867,0,0,3.4,48,19,685,550.0,8778,1,2
868,0,0,3.4,6,19,748,600.0,8778,1,2
869,0,0,3.700448817952717,0,19,557,500.0,8778,1,2
870,0,0,3.700448817952717,0,78,1393,300.0,8778,1,2
871,1,0,3.7,127,19,724,700.0,850,1,2
872,1,0,2.7,85,19,759,500.0,5386,1,2
873,0,0,3.2,11,19,701,500.0,8778,1,2
874,1,0,4.5,1178,39,1413,500.0,8778,2,2
875,1,0,3.7,335,27,92,800.0,8778,2,2
876,1,0,3.8,254,27,465,800.0,4327,2,2
877,1,0,3.6,21,78,2208,400.0,8545,2,2
878,1,0,3.8,20,78,305,400.0,8778,2,2
879,1,0,4.1,63,92,1326,300.0,3879,2,2
880,1,0,4.0,244,78,317,400.0,8778,2,2
881,1,0,3.4,9,92,155,400.0,3203,2,2
882,1,0,3.6,113,92,1604,400.0,3722,2,2
883,1,0,3.7,5,92,1832,400.0,6807,2,2
884,1,0,2.9,255,78,1761,250.0,8778,2,2
885,1,0,4.5,549,40,1159,400.0,8778,2,2
886,1,0,4.1,775,78,2489,300.0,8778,2,2
887,1,0,3.9,38,92,2381,250.0,8778,2,2
888,1,0,3.6,208,92,469,300.0,8484,2,2
889,1,0,4.1,739,39,880,500.0,8097,2,2
890,1,0,3.8,310,78,1761,400.0,1908,2,2
891,1,0,3.3,42,78,1215,500.0,6416,2,2
892,1,0,4.0,126,78,1761,150.0,3321,2,2
893,1,0,4.1,427,92,2102,500.0,3276,2,2
894,1,0,4.0,197,78,1761,300.0,8778,2,2
895,1,0,4.1,601,78,2257,700.0,8386,2,2
896,1,0,3.9,488,92,454,400.0,1954,2,2
897,1,0,4.0,396,78,2474,400.0,8778,2,2
898,1,0,3.6,474,78,1888,450.0,8778,2,2
899,1,0,2.9,172,78,1834,300.0,5549,2,2
900,1,0,3.1,175,78,54,250.0,8778,2,2
901,1,0,4.0,939,27,868,600.0,8778,2,2
902,1,0,3.9,173,78,2229,250.0,8538,2,2
903,1,0,3.9,77,78,1761,400.0,611,2,2
904,1,0,3.9,326,19,1831,200.0,8778,2,2
905,1,0,3.3,212,78,389,350.0,2223,2,2
906,1,0,4.1,464,78,1800,300.0,8778,2,2
907,1,0,3.3,628,39,1400,450.0,7220,2,2
908,1,0,3.6,518,27,2474,400.0,4962,2,2
909,1,0,3.9,70,40,1153,350.0,998,2,2
910,1,0,3.9,62,78,542,300.0,1831,2,2
911,1,0,4.4,819,40,1449,400.0,8778,2,2
912,1,0,2.6,171,27,73,450.0,6974,2,2
913,1,0,3.9,158,92,56,400.0,8778,2,2
914,1,0,3.4,14,92,1761,200.0,8778,2,2
915,1,1,4.2,1964,27,126,1000.0,761,2,2
916,1,0,3.7,207,78,880,300.0,7615,2,2
917,1,0,4.0,138,39,388,650.0,3493,2,2
918,1,0,3.3,455,27,65,550.0,4212,2,2
919,1,0,3.9,14,92,95,400.0,8778,2,2
920,1,0,3.4,13,27,1834,600.0,7690,2,2
921,1,0,3.8,181,53,1802,600.0,6389,2,2
922,1,0,3.6,140,78,1606,200.0,799,2,2
923,1,0,3.2,44,78,1834,300.0,7045,2,2
924,1,0,3.6,43,78,516,300.0,1369,2,2
925,1,0,2.7,159,78,2236,750.0,7345,2,2
926,1,0,3.4,76,78,1834,450.0,8217,2,2
927,1,0,3.6,16,59,409,100.0,8778,2,2
928,1,0,3.5,74,78,1761,400.0,6634,2,2
929,1,0,3.9,20,92,254,200.0,8778,2,2
930,1,0,3.7,9,92,956,400.0,8023,2,2
931,1,0,4.1,51,92,2489,200.0,5583,2,2
932,1,0,3.5,53,78,1834,350.0,929,2,2
933,1,0,3.1,28,92,487,400.0,8778,2,2
934,1,0,3.2,166,78,2309,600.0,8778,2,2
935,1,0,3.9,50,78,2086,400.0,2165,2,2
936,1,0,3.7,128,92,465,400.0,4827,2,2
937,1,0,3.700448817952717,0,92,1689,200.0,599,2,2
938,1,0,3.6,8,92,1502,500.0,6584,2,2
939,1,0,2.9,126,78,880,300.0,902,2,2
940,1,0,3.4,24,92,1532,150.0,5679,2,2
941,1,0,4.0,952,78,2055,400.0,3490,2,2
942,1,0,3.4,51,78,429,400.0,8778,2,2
943,1,0,3.8,472,78,536,600.0,3158,2,2
944,1,1,4.0,739,27,487,800.0,5210,2,2
945,1,0,4.0,117,27,2474,500.0,8778,2,2
946,1,0,3.9,255,27,65,500.0,1878,2,2
947,1,0,4.0,1974,27,484,800.0,8160,2,2
948,1,0,3.7,65,78,1562,400.0,2111,2,2
949,1,0,3.5,269,93,1748,600.0,4076,2,2
950,1,1,4.2,1428,27,91,800.0,2414,2,2
951,1,0,3.3,39,48,1761,400.0,397,2,2
952,1,0,3.4,43,78,1218,400.0,8771,2,2
953,1,0,3.7,13,92,263,200.0,6921,2,2
954,1,0,3.6,34,78,950,200.0,3032,2,2
955,1,0,2.9,345,92,1811,450.0,6973,2,2
956,1,0,3.5,8,39,1834,600.0,8778,2,2
957,1,0,3.8,23,78,2281,150.0,8778,2,2
958,1,0,4.0,332,78,2474,300.0,8778,2,2
959,1,1,4.0,199,78,2256,700.0,3903,2,2
960,1,0,3.9,20,92,1178,300.0,887,2,2
961,1,0,3.5,11,78,2469,200.0,2595,2,2
962,1,0,3.9,437,78,535,400.0,1134,2,2
963,1,0,3.8,207,27,393,700.0,1574,2,2
964,1,1,4.4,4381,29,2246,600.0,8778,2,2
965,1,0,3.8,55,78,2474,300.0,8778,2,2
966,1,0,3.2,19,78,1834,400.0,6219,2,2
967,1,0,4.0,597,78,1761,400.0,2689,2,2
968,1,0,3.5,16,92,119,400.0,7745,2,2
969,1,0,3.6,35,78,1834,200.0,4303,2,2
970,1,0,3.5,9,78,1225,250.0,7723,2,2
971,1,0,3.0,102,27,2474,600.0,8778,2,2
972,1,0,3.9,189,78,429,300.0,2058,2,2
973,1,0,3.7,131,19,769,400.0,8778,2,2
974,1,0,4.2,373,27,443,750.0,8778,2,2
975,1,0,3.9,435,27,302,650.0,5248,2,2
976,1,0,3.3,6,78,1861,300.0,933,2,2
977,1,0,4.1,292,27,418,700.0,8778,2,2
978,1,0,3.6,137,78,119,300.0,8778,2,2
979,1,0,3.2,133,27,1857,500.0,8778,2,2
980,1,0,3.9,37,92,2337,250.0,6754,2,2
981,1,0,3.7,170,78,1313,200.0,8778,2,2
982,1,0,3.7,21,78,855,400.0,3846,2,2
983,1,0,3.6,794,27,470,550.0,7298,2,2
984,1,0,4.6,404,27,0,1000.0,8778,2,2
985,1,0,3.9,100,27,868,600.0,8231,2,2
986,1,0,3.9,38,14,356,300.0,8778,2,2
987,1,0,3.2,93,78,1834,350.0,4278,2,2
988,1,0,3.3,58,78,388,300.0,8778,2,2
989,1,1,3.9,561,27,1761,900.0,8778,2,2
990,1,1,3.9,486,19,1081,700.0,8778,2,2
991,1,0,3.6,102,78,1866,500.0,8778,2,2
